Id,Name,Extension,Type1,Type2,Path,DateCreated,DateModified,DateAccessed,HashMD5,Size,Deleted
,xz.mp3,MP3,"Media File",Audio,home/gnrpc/demo_files/,"2019-11-13 12:52:16","2019-11-13 12:52:16","2019-11-13 12:52:16","",6712,0
,luit.deb,DEB,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",4514,0
,password.ged,GED,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",5897,0
,personal.pct,PCT,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",664,0
,biometric.odt,ODT,"Document File",Document,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",6619,0
,acpi_listen.gif,GIF,"Media File",Image,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",8998,0
,account.dmp,DMP,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",9814,0
,bsd-write.cpp,CPP,"Code File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",5357,0
,plumas.pdb,PDB,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",2481,0
,madera.dat,DAT,"Data Source",Database,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",8798,0
,ac.mdb,MDB,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",3402,0
,pinky.gold,GOLD,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",9438,0
,trade.htm,HTM,"Internet File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",1809,0
,bank.ged,GED,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",9346,0
,top.vb,VB,Executable,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",2133,0
,hostid.ttf,TTF,"Font File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",4392,0
,credit_card_numbers.sdf,SDF,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",907,0
,ipcmk.r,R,Archive,Video,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",4324,0
,system.py,PY,Executable,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:16","2019-11-13 12:52:16","2019-11-13 12:52:16","",2480,0
,unpack.bin,BIN,"Media File","Disk Image",home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",7937,0
,password.db,DB,"Data Source",Database,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",3919,0
,svnrdump.sys,SYS,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",6020,0
,date_of_birth.csv,CSV,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",6450,0
,tuolumne.csv,CSV,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",614,0
,personal_health_information.pdb,PDB,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",2416,0
,wall.exe,EXE,Executable,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",697,0
,age.sql,SQL,"Data Source",Database,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",3007,0
,mzip.rpm,RPM,Archive,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",8233,0
,trust.kext,KEXT,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",6863,0
,sonoma.pct,PCT,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",5208,0
,pin.odt,ODT,"Document File",Document,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",4789,0
,san_luis_obispo.xlsx,XLSX,"Document File",Spreadsheet,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",1733,0
,pin.xlsx,XLSX,"Document File",Spreadsheet,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",5666,0
,fti.ppt,PPT,"Document File",Presentation,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",3429,0
,xdg.mpg,MPG,"Media File",Video,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",2833,0
,gettext.apk,APK,Executable,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",9228,0
,dns-fix.cpp,CPP,"Code File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:16","2019-11-13 12:52:16","2019-11-13 12:52:16","",3375,0
,mimeopen.tin,TIN,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",4288,0
,hostid.mp4,MP4,"Media File",Video,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",4780,0
,health.dmp,DMP,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",4944,0
,orange.doc,DOC,"Document File",Document,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",4607,0
,ftp.deb,DEB,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",5234,0
,isoinfo.mp4,MP4,"Media File",Video,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",8739,0
,del_norte.txt,TXT,"Document File",Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",2582,0
,passport.vcf,VCF,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",7440,0
,wall.rpm,RPM,Archive,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",4348,0
,yolo.ged,GED,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",3482,0
,napa.tex,TEX,"Document File",Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",9004,0
,bitmap.deb,DEB,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",8304,0
,san_mateo.dot,DOT,"Document File",Document,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",6714,0
,apturl.jar,JAR,Executable,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",5241,0
,rename.bfd,BFD,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",1074,0
,apturl.go,GO,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",7394,0
,plumas.dmp,DMP,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",8816,0
,rdma.tin,TIN,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",2627,0
,kern.uue,UUE,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",1835,0
,financial.vcf,VCF,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",7629,0
,san_mateo.rtf,RTF,"Document File",Document,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",5527,0
,credit_cards.pdf,PDF,"Document File",Document,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",1580,0
,console.php,PHP,"Internet File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",8698,0
,personal_health_information.xml,XML,"Data Source",Database,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",2174,0
,chsh.py,PY,Executable,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",8843,0
,printf.lnk,LNK,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:16","2019-11-13 12:52:16","2019-11-13 12:52:16","",9754,0
,pin_codes.tar.gz,GZ,Archive,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",8220,0
,from.go,GO,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",5688,0
,first_name.ged,GED,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",8665,0
,credit_card_numbers.tax2018,TAX2018,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",4848,0
,phi.key,KEY,"Document File",Presentation,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",6346,0
,rlogin.go,GO,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:16","2019-11-13 12:52:16","2019-11-13 12:52:16","",3194,0
,bc.com,COM,Executable,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",8623,0
,base64.cfg,CFG,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",1853,0
,credit_card.mim,MIM,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",1074,0
,lassen.xml,XML,"Data Source",Database,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",6189,0
,pin_codes.dmp,DMP,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",2539,0
,phi.tex,TEX,"Document File",Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",1385,0
,system.tin,TIN,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:16","2019-11-13 12:52:16","2019-11-13 12:52:16","",7929,0
,san_diego.wps,WPS,"Document File",Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",5926,0
,amixer.cpl,CPL,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",6806,0
,yelp.rpm,RPM,Archive,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",4174,0
,wow64.mp4,MP4,"Media File",Video,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",9435,0
,xset.bin,BIN,"Media File","Disk Image",home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",5722,0
,sensors.bmp,BMP,"Media File",Image,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",9185,0
,sensitive_data.tax2016,TAX2016,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",4059,0
,nproc.cfg,CFG,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",9228,0
,curl.com,COM,Executable,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",3512,0
,kern.db,DB,"Data Source",Database,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",3972,0
,addr2line.rb,RB,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",9295,0
,log.pages,PAGES,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",7496,0
,unrar.mp3,MP3,"Media File",Audio,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",9887,0
,ciptool.deb,DEB,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",3631,0
,rdma.aspx,ASPX,"Internet File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",9687,0
,yuba.pdb,PDB,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",6689,0
,ssn.mdb,MDB,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",7968,0
,kbxutil.lnk,LNK,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:16","2019-11-13 12:52:16","2019-11-13 12:52:16","",1497,0
,lassen.tar,TAR,Archive,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",2302,0
,nstat.pkg,PKG,Archive,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",1757,0
,bashbug.apk,APK,Executable,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",5516,0
,financial.dot,DOT,"Document File",Document,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",9597,0
,alsabat.com,COM,Executable,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",4163,0
,butte.ppt,PPT,"Document File",Presentation,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",7196,0
,alsabat.ttf,TTF,"Font File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",9865,0
,mendocino.xlsx,XLSX,"Document File",Spreadsheet,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",8496,0
,butte.pdf,PDF,"Document File",Document,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",5253,0
,account.txt,TXT,"Document File",Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",675,0
,bank.rtf,RTF,"Document File",Document,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",4951,0
,pin_codes.htm,HTM,"Internet File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",593,0
,monterey.tex,TEX,"Document File",Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",2682,0
,phone_number.rtf,RTF,"Document File",Document,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",1053,0
,ventura.tax2016,TAX2016,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",1745,0
,san_benito.htm,HTM,"Internet File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",2298,0
,santa_barbara.keychain,KEYCHAIN,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",770,0
,fresno.tar.gz,GZ,Archive,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",9451,0
,contra_costa.xlsx,XLSX,"Document File",Spreadsheet,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",535,0
,atobm.lnk,LNK,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",3060,0
,basename.com,COM,Executable,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",2487,0
,od.aspx,ASPX,"Internet File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",10167,0
,cuptestppd.cfg,CFG,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",9858,0
,tehama.ppt,PPT,"Document File",Presentation,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",2159,0
,del_norte.vcf,VCF,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",9091,0
,orca.1,1,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",9255,0
,qpdf.asp,ASP,"Internet File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",9238,0
,pins.sdf,SDF,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",4986,0
,apport-bug.fnt,FNT,"Font File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",6655,0
,alpine.doc,DOC,"Document File",Document,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",2621,0
,log.wpd,WPD,"Document File",Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",7201,0
,transaction.tar,TAR,Archive,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",9896,0
,printf.scr,SCR,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",6283,0
,colusa.db,DB,"Data Source",Database,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",1441,0
,splain.ini,INI,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",7898,0
,apt.mp3,MP3,"Media File",Audio,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",1210,0
,solano.eml,EML,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",3588,0
,setup.php,PHP,"Internet File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",4021,0
,sierra.xls,XLS,"Document File",Spreadsheet,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",4672,0
,host.tin,TIN,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",5355,0
,monterey.ppt,PPT,"Document File",Presentation,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",8894,0
,hexchat.msc,MSC,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",8994,0
,dpkg.gif,GIF,"Media File",Image,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",5981,0
,tuolumne.uue,UUE,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",2134,0
,gettext.js,JS,"Internet File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",5260,0
,san_mateo.tar,TAR,Archive,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",4308,0
,yuba.xlsx,XLSX,"Document File",Spreadsheet,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",6890,0
,trust.gold,GOLD,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",6313,0
,dcraw.fnt,FNT,"Font File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",3536,0
,credit_card_number.pdf,PDF,"Document File",Document,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",2694,0
,pass.pages,PAGES,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",722,0
,ps2ascii.cpl,CPL,"System File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",8713,0
,contra_costa.wps,WPS,"Document File",Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",2911,0
,oclock.cpp,CPP,"Code File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",7364,0
,sha1sum.r,R,Archive,Video,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",2991,0
,tehama.txt,TXT,"Document File",Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",3842,0
,trade.uue,UUE,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",5447,0
,amixer.fnt,FNT,"Font File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",2415,0
,ac.ged,GED,Unknown,Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",1093,0
,foo2zjs.js,JS,"Internet File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",8686,0
,ventura.rar,RAR,Archive,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",10026,0
,rcp.py,PY,Executable,Data,home/gnrpc/demo_files/,"2019-11-13 12:52:14","2019-11-13 12:52:14","2019-11-13 12:52:14","",2974,0
,vim.asp,ASP,"Internet File",Data,home/gnrpc/demo_files/,"2019-11-13 12:52:15","2019-11-13 12:52:15","2019-11-13 12:52:15","",3918,0
,santa_barbara.txt,TXT,"Document File",Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",9330,0
,mendocino.wpd,WPD,"Document File",Unknown,home/gnrpc/demo_files/,"2019-11-13 12:52:12","2019-11-13 12:52:12","2019-11-13 12:52:12","",3708,0
,imperial.dat,DAT,"Data Source",Database,home/gnrpc/demo_files/,"2019-11-13 12:52:13","2019-11-13 12:52:13","2019-11-13 12:52:13","",5303,0
